price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,sale_year,sale_month,is_renovated,city_encoded,statezip_encoded,house_age,basement_ratio,living_lot_ratio
742000.0,3.0,3.25,1540,704,3.0,0,0,3,1540,0,2011,2014,6,0,550670.5999431518,576268.7308802311,14,0.0,2.1843971631205674
399950.0,3.0,1.5,2080,5244,1.0,0,0,3,1190,890,1959,2014,6,1,550670.5999431518,441490.3814935028,66,0.4276790004805382,0.3965681601525262
791000.0,3.0,2.25,2430,5500,2.0,0,0,3,1810,620,1989,2014,6,0,618708.9356819505,768072.3507222752,36,0.25503907856849034,0.4417378658425741
190000.0,5.0,2.0,1750,10284,1.0,0,0,4,1750,0,1943,2014,6,0,379632.31317664264,411971.3608736914,82,0.0,0.1701507049100632
229500.0,3.0,1.75,1770,19945,1.0,0,0,4,1770,0,1968,2014,6,0,301050.9595813714,357123.6652102891,57,0.0,0.08873959691166149
539000.0,3.0,2.5,1710,2300,2.0,0,0,3,1570,140,2005,2014,6,0,657582.2180638936,632879.4759810333,20,0.08182349503214495,0.7431551499348109
549000.0,4.0,2.25,2740,19945,2.0,0,0,3,2740,0,1991,2014,6,0,587133.2983444234,570743.1849624026,34,0.0,0.13737090143387146
545000.0,5.0,2.5,2730,17240,1.0,0,0,5,1660,1070,1958,2014,6,0,454378.5641025539,453781.9191919091,67,0.3917978762358111,0.15834348355663824
285000.0,3.0,2.5,2437,5136,2.0,0,0,3,2437,0,2011,2014,6,0,301050.9595813714,229934.37142857144,14,0.0,0.47440140159626243
648000.0,4.0,2.5,3290,6203,2.0,0,0,3,3290,0,2008,2014,6,0,551850.3768115942,551850.3768115942,17,0.0,0.5303030303030303
610000.0,4.0,3.5,2910,5260,2.0,0,0,3,2910,0,2012,2014,6,1,551850.3768115942,551850.3768115942,13,0.0,0.553126781980612
767450.0,3.0,2.0,1630,7599,1.0,0,0,3,1630,0,2006,2014,6,0,550670.5999431518,560064.3105027633,19,0.0,0.21447368421052632
765000.0,4.0,3.0,4335,5104,2.0,0,0,3,3400,1010,2006,2014,6,0,551850.3768115942,551850.3768115942,19,0.23293357933579337,0.8491674828599413
586500.0,3.0,2.5,1780,1487,3.0,0,0,3,1600,180,2006,2014,6,0,550670.5999431518,573906.7152509578,19,0.10106681639528355,1.196236559139785
520000.0,3.0,3.25,1540,1487,2.0,0,0,3,1540,0,2011,2014,6,0,587133.2983444234,604473.7604617557,14,0.0,1.0349462365591398
455000.0,3.0,1.75,1420,1189,3.0,0,0,3,1420,0,2006,2014,6,0,550670.5999431518,573906.7152509578,19,0.0,1.1932773109243697
653000.0,3.0,2.5,2680,9750,1.0,0,0,4,1610,1070,1979,2014,6,0,618708.9356819505,482476.0783660833,46,0.3991048116374487,0.27484360578402217
279950.0,3.0,2.0,1750,9750,1.0,0,0,3,1350,400,1961,2014,6,1,304992.54679803445,307774.4234693929,64,0.2284408909194746,0.17946877243359655
449950.0,3.0,2.5,2170,4912,2.0,0,0,3,2170,0,2003,2014,6,0,454378.5641025539,453781.9191919091,22,0.0,0.4416853246488907
565000.0,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,1977,2014,6,0,763990.8555752678,765229.862712922,48,0.43078209953994145,0.23979131132738035
620000.0,4.0,2.25,2400,5350,1.5,0,0,4,1460,940,1929,2014,6,0,550670.5999431518,560064.3105027633,96,0.39150354019158684,0.4485142963931975
269000.0,3.0,1.0,1690,4250,1.0,0,0,3,1020,670,1967,2014,6,1,550670.5999431518,275142.77482268086,58,0.3962152572442342,0.39755351681957185
875000.0,3.0,3.5,3250,6000,2.0,0,0,3,2500,750,2001,2014,6,0,550670.5999431518,531576.523596933,24,0.23069824669332514,0.5415764039326779
630000.0,4.0,3.625,4335,19945,1.0,0,0,4,2500,1500,1980,2014,6,0,587133.2983444234,570743.1849624026,45,0.3459409594095941,0.21733680938534042
425000.0,4.0,2.75,2440,15349,2.0,0,1,4,2440,0,1957,2014,6,1,304992.54679803445,307774.4234693929,68,0.0,0.15895765472312703
647500.0,3.0,1.75,1290,3870,1.0,0,0,5,1290,0,1916,2014,6,0,550670.5999431518,569973.5374999719,109,0.0,0.33324722293980885
450000.0,4.0,1.0,2000,4676,1.5,0,0,3,1250,750,1916,2014,6,1,550670.5999431518,432089.4943663956,109,0.3748125937031484,0.4276245456489203
440000.0,3.0,1.0,1050,7500,1.0,0,0,3,1050,0,1900,2014,6,1,550670.5999431518,531576.523596933,125,0.0,0.1399813358218904
445000.0,4.0,2.5,2340,3784,2.0,0,0,3,2340,0,2008,2014,6,0,550670.5999431518,297214.6464646515,17,0.0,0.618229854689564
530000.0,4.0,2.25,2210,7665,2.0,0,0,4,2210,0,1968,2014,6,0,763990.8555752678,765229.862712922,57,0.0,0.2882859379076441
875000.0,5.0,2.5,2920,5568,2.0,0,0,3,2320,600,1906,2014,6,1,550670.5999431518,854000.4658384022,119,0.20540910647038685,0.5243311186927635
685000.0,3.0,2.75,3150,19945,2.0,0,0,4,3000,150,1990,2014,6,0,562450.0,562450.0,35,0.04760393525864805,0.15792640128346536
798000.0,3.0,3.5,3590,6402,2.0,0,0,3,3590,0,1999,2014,6,0,688928.9179842412,637895.2114325266,26,0.0,0.5606746837419959
297500.0,4.0,2.5,1910,5000,2.0,0,0,3,1910,0,2005,2014,6,0,340016.7529824526,340016.7529824526,20,0.0,0.38192361527694463
749950.0,4.0,2.75,3110,19945,2.0,0,0,4,3110,0,1983,2014,6,0,608516.1246867083,577522.1768707382,42,0.0,0.1559209866639928
495000.0,5.0,3.0,2440,4750,1.0,0,0,3,1450,990,2006,2014,6,0,550670.5999431518,344296.9772727273,19,0.4055714870954527,0.5135760892443696
540000.0,4.0,2.25,1330,8400,1.5,0,0,3,1330,0,1962,2014,6,1,763990.8555752678,752010.4646961897,63,0.0,0.15831448637067017
395000.0,3.0,1.75,1460,19945,1.0,0,0,4,1460,0,1961,2014,6,1,587133.2983444234,570743.1849624026,64,0.0,0.07319763361074902
1154353.57142825,5.5,3.625,3902,3880,3.0,0,4,4,2782,1120,1977,2014,6,0,550670.5999431518,626077.6164434375,48,0.28695874967973356,1.0054109765524348
1075000.0,5.0,3.625,4335,17811,2.0,0,2,3,3965,1110,2001,2014,6,0,551850.3768115942,551850.3768115942,24,0.25599630996309963,0.24337525263867055
214100.0,2.0,2.5,1150,2064,2.0,0,0,3,1150,0,2004,2014,6,1,301050.9595813714,261639.87445887877,21,0.0,0.5569007263922519
210000.0,4.0,1.5,1920,10403,1.0,0,0,3,1370,550,1959,2014,6,1,295885.3806239655,293485.0450588709,66,0.2863092139510672,0.1845444059976932
499500.0,3.0,2.5,2520,19945,1.5,0,0,3,2520,0,1988,2014,6,1,403994.12698411907,403994.12698411907,37,0.0,0.12634112102677228
546000.0,2.0,1.0,970,3400,1.0,0,0,3,970,0,1924,2014,6,1,550670.5999431518,892625.4761903584,101,0.0,0.28521023228462217
292000.0,5.0,2.5,2490,7666,1.0,0,0,4,1490,1000,1989,2014,6,0,303643.78169211006,297224.8884980644,36,0.40144520272982737,0.3247684883265945
289000.0,3.0,2.0,1680,8424,1.0,0,0,3,1680,0,1993,2014,6,0,319007.7160493704,319007.7160493704,32,0.0,0.19940652818991098
240000.0,3.0,1.0,1150,4825,1.0,0,0,4,1150,0,1957,2014,6,1,587133.2983444234,570743.1849624026,68,0.0,0.23829258184832158
395000.0,4.0,3.0,1980,7931,1.0,0,0,4,1160,820,1983,2014,6,0,408755.836753126,374433.23297491396,42,0.4139323573952549,0.24962178517397882
795000.0,4.0,2.25,2070,13084,1.0,0,0,4,1700,370,1967,2014,6,0,945056.9953541098,945056.9953541098,58,0.17865765330758088,0.15819640810087887
955000.0,4.0,3.625,4335,19945,2.0,0,0,3,3965,1500,2001,2014,6,0,403994.12698411907,403994.12698411907,24,0.3459409594095941,0.21733680938534042
725000.0,4.0,2.75,2420,10962,1.0,0,0,3,1530,890,1977,2014,6,1,763990.8555752678,653957.5501252961,48,0.36761668731928954,0.22074249749156252
335000.0,4.0,2.5,2610,4781,2.0,0,0,3,2610,0,2009,2014,6,0,301050.9595813714,261639.87445887877,16,0.0,0.5457967377666249
492000.0,4.0,3.625,2810,10840,2.0,0,2,4,2070,740,1994,2014,6,0,399565.70666666003,399565.70666666003,31,0.2632515119174671,0.25920118070288717
250000.0,3.0,2.5,1510,10384,1.0,0,0,2,1030,480,1976,2014,6,0,608516.1246867083,646802.7661064363,49,0.31767041694242226,0.14540202214732786
700000.0,3.0,1.75,1910,4800,1.0,0,0,3,1080,830,1959,2014,6,1,550670.5999431518,573906.7152509578,66,0.43432757718472004,0.39783378462820246
545000.0,3.0,1.75,1700,19945,1.5,0,0,5,1700,0,1931,2014,6,0,379632.31317664264,498594.5167383727,94,0.0,0.08523012132758448
555000.0,4.0,2.75,2020,10720,1.0,0,0,4,1420,600,1976,2014,6,1,657582.2180638936,632879.4759810333,49,0.29688273132112813,0.1884152597705438
640000.0,3.0,1.75,2340,4206,1.0,0,0,5,1170,1170,1917,2014,6,0,550670.5999431518,569973.5374999719,108,0.4997864160615122,0.5562158307582601
390000.0,3.0,2.0,1463,868,3.0,0,0,3,1463,0,2003,2014,6,0,550670.5999431518,594328.8892580175,22,0.0,1.6835443037974684
466500.0,3.0,1.0,1430,3840,1.0,0,0,3,950,480,1945,2014,6,1,550670.5999431518,560064.3105027633,80,0.33542976939203356,0.3722988804998698
372500.0,3.0,1.5,1180,12324,1.0,0,0,3,800,380,1981,2014,6,1,688928.9179842412,637895.2114325266,44,0.32176121930567314,0.09574036511156186
1154353.57142825,5.0,3.625,4335,15580,2.0,0,0,3,3390,1010,2003,2014,6,0,763990.8555752678,993192.223339891,22,0.23293357933579337,0.2782234773121109
255000.0,3.0,2.5,1610,6176,2.0,0,0,3,1610,0,1994,2014,6,0,303643.78169211006,279973.9384436586,31,0.0,0.2606443257244617
466800.0,3.0,2.5,1480,14250,2.0,0,0,3,1480,0,1996,2014,6,0,618708.9356819505,768072.3507222752,29,0.0,0.10385236123780787
749000.0,3.0,2.5,2670,10338,2.0,0,0,3,2670,0,1987,2014,6,1,763990.8555752678,653957.5501252961,38,0.0,0.25824547828610117
610000.0,4.0,1.75,1830,19945,2.0,0,0,3,1230,600,1990,2014,6,1,945056.9953541098,945056.9953541098,35,0.3276897870016384,0.09174771884087035
356000.0,2.0,1.0,920,4095,1.0,0,0,4,920,0,1914,2014,6,1,550670.5999431518,432089.4943663956,111,0.0,0.224609375
165000.0,3.0,1.0,1150,19200,1.0,0,0,4,1150,0,1908,2014,6,0,301050.9595813714,261639.87445887877,117,0.0,0.05989271392114994
229000.0,2.0,1.0,1190,7408,1.0,0,0,3,830,360,1941,2014,6,1,550670.5999431518,241258.8578643523,84,0.3022670025188917,0.16061546767444998
530000.0,4.0,3.25,4160,19945,2.0,0,0,3,2760,1400,1973,2014,6,1,587133.2983444234,570743.1849624026,52,0.3364575823119442,0.2085631204251479
499950.0,3.0,2.5,2370,12753,2.0,0,0,3,2370,0,2001,2014,6,0,403994.12698411907,403994.12698411907,24,0.0,0.18582405519836914
619000.0,4.0,1.75,1660,3800,1.5,0,0,3,1660,0,1926,2014,6,1,550670.5999431518,594328.8892580175,99,0.0,0.43672717705866876
547000.0,3.0,2.5,1480,8381,1.0,0,0,4,1480,0,1968,2014,6,0,550670.5999431518,441490.3814935028,57,0.0,0.17656883798616083
359800.0,4.0,2.5,2390,6426,2.0,0,0,3,2390,0,1999,2014,6,0,301050.9595813714,357123.6652102891,26,0.0,0.37186867901042475
499000.0,3.0,3.5,1690,1432,2.0,0,0,3,1360,330,2008,2014,6,0,550670.5999431518,735275.448471862,17,0.19515079834417504,1.1793440334961618
189000.0,3.0,1.0,1010,7560,1.0,0,0,3,1010,0,1958,2014,6,1,379632.31317664264,347928.7958479579,67,0.0,0.13358021425737338
799000.0,4.0,3.5,3500,8547,2.0,0,0,3,2500,1000,1994,2014,6,0,763990.8555752678,765229.862712922,31,0.2856326763781777,0.4094525035095929
257000.0,4.0,2.75,2330,7642,1.0,0,0,3,1800,530,1990,2014,6,1,295885.3806239655,293485.0450588709,35,0.22737022737022736,0.30485411487635744
270000.0,3.0,1.5,1890,9450,1.0,0,0,3,1090,800,1957,2014,6,1,358640.2276234583,367337.59748428303,68,0.4230565838180857,0.19997883821817797
453500.0,4.0,1.75,2000,6032,1.0,0,2,3,1300,700,1959,2014,6,1,550670.5999431518,367337.59748428303,66,0.3498250874562719,0.3315100281783524
237000.0,3.0,1.0,1130,10650,1.0,0,0,3,1130,0,1954,2014,6,1,254051.0,273899.0,71,0.0,0.10609332457046287
456000.0,4.0,1.75,1670,9886,1.0,0,0,5,1670,0,1947,2014,6,0,550670.5999431518,441490.3814935028,78,0.0,0.16890866794781026
355500.0,3.0,2.5,2600,5540,2.0,0,0,3,2600,0,2004,2014,6,1,340016.7529824526,340016.7529824526,21,0.0,0.4692293809781628
299950.0,4.0,1.75,1560,19945,1.0,0,0,4,1560,0,1965,2014,6,0,301050.9595813714,357123.6652102891,60,0.0,0.07821117015943047
335000.0,3.0,2.0,1170,5360,1.0,0,0,3,1170,0,1919,2014,6,1,550670.5999431518,297214.6464646515,106,0.0,0.21824286513710128
268500.0,4.0,2.5,2100,4237,2.0,0,0,3,2100,0,2006,2014,6,0,303643.78169211006,297224.8884980644,19,0.0,0.49551675318546484
385000.0,3.0,2.25,1710,11500,1.0,0,0,3,1210,500,1978,2014,6,0,454378.5641025539,453781.9191919091,47,0.29222676797194624,0.14868272324145726
376000.0,4.0,2.75,2420,5773,2.0,0,0,3,2420,0,2005,2014,6,0,340016.7529824526,340016.7529824526,20,0.0,0.41912019397298234
605004.0,4.0,2.0,1370,4000,2.0,0,0,3,1370,0,1951,2014,6,1,550670.5999431518,735275.448471862,74,0.0,0.34241439640089977
886000.0,4.0,2.0,2660,3900,1.5,0,0,4,1480,1180,1923,2014,6,0,550670.5999431518,854000.4658384022,102,0.44344231491920333,0.6818764419379646
560000.0,4.0,2.5,2260,3713,2.0,0,0,3,2260,0,2003,2014,6,0,618708.9356819505,482476.0783660833,22,0.0,0.6085083467959074
343000.0,4.0,2.5,2070,4500,2.0,0,0,3,2070,0,2004,2014,6,1,340016.7529824526,340016.7529824526,21,0.0,0.45989780048878026
1154353.57142825,4.0,3.625,4335,19945,2.0,0,0,3,3965,0,1989,2014,6,0,763990.8555752678,765229.862712922,36,0.0,0.21733680938534042
270000.0,3.0,1.0,1500,13500,1.0,0,0,4,1500,0,1968,2014,6,0,379632.31317664264,498594.5167383727,57,0.0,0.11110288126805422
411605.0,4.0,2.5,2658,3960,2.0,0,0,3,2658,0,2014,2014,6,0,301050.9595813714,357123.6652102891,11,0.0,0.671042665993436
550000.0,4.0,2.5,2700,5150,2.0,0,0,3,2700,0,2007,2014,6,0,379632.31317664264,498594.5167383727,18,0.0,0.52417006406523
465000.0,3.0,2.25,1530,1245,2.0,0,0,3,1050,480,2014,2014,6,0,550670.5999431518,576268.7308802311,11,0.31352057478772044,1.2279293739967898
584000.0,3.0,2.5,1480,1485,2.0,0,0,3,1280,200,2007,2014,6,0,550670.5999431518,686805.9627328913,18,0.1350438892640108,0.9959623149394348
275000.0,3.0,3.0,1390,1080,2.0,0,0,3,1140,250,2006,2014,6,0,550670.5999431518,432089.4943663956,19,0.17972681524083392,1.2858464384828863
324500.0,3.0,2.5,1660,3990,2.0,0,0,3,1660,0,2009,2014,6,0,550670.5999431518,432089.4943663956,16,0.0,0.41593585567526936
700000.0,3.0,2.5,2050,4185,2.0,0,0,3,2050,0,2011,2014,6,0,550670.5999431518,560064.3105027633,14,0.0,0.48972766364070713
385200.0,4.0,1.0,1550,7740,1.5,0,0,3,1550,0,1954,2014,6,1,550670.5999431518,423193.6726920641,71,0.0,0.20023252809714506
270000.0,4.0,2.25,1900,8600,1.0,0,0,4,1900,0,1975,2014,6,0,295885.3806239655,293485.0450588709,50,0.0,0.22090454598302522
735000.0,4.0,2.5,2820,6180,2.0,0,0,3,2050,770,2013,2014,6,1,550670.5999431518,432089.4943663956,12,0.2729528535980149,0.4562368548778515
389250.0,2.0,1.5,1490,4080,1.0,0,0,3,930,560,1956,2014,6,1,550670.5999431518,423193.6726920641,69,0.3755868544600939,0.36510659152168584
315000.0,3.0,1.5,1750,12500,1.0,0,0,3,1150,600,1954,2014,6,1,616200.6493505909,616200.6493505909,71,0.34266133637921187,0.13998880089592833
545000.0,4.0,2.5,2040,6034,2.0,0,0,3,2040,0,1990,2014,6,1,550670.5999431518,594328.8892580175,35,0.0,0.3380281690140845
550000.0,3.0,1.5,1900,5000,1.5,0,0,3,1640,260,1926,2014,6,1,550670.5999431518,594328.8892580175,99,0.1367701209889532,0.3799240151969606
415000.0,3.0,1.75,1910,12596,1.0,0,0,3,1340,570,1977,2014,6,1,608516.1246867083,577522.1768707382,48,0.29827315541601257,0.15162340239739622
387500.0,3.0,1.0,1560,14333,1.0,0,0,4,1560,0,1953,2014,6,1,527478.1512604853,447007.74784182897,72,0.0,0.1088321473419841
432000.0,3.0,1.75,1470,6250,1.0,0,3,4,1070,400,1939,2014,6,1,474855.8823529412,388005.31136951165,86,0.27192386131883073,0.23516237402015677
402000.0,3.0,2.5,2700,9994,1.0,0,3,4,1350,1350,1959,2014,6,0,304992.54679803445,307774.4234693929,66,0.4998148833765272,0.27013506753376687
1035000.0,4.0,3.25,3450,11240,2.0,0,3,4,2430,1020,1960,2014,6,1,358640.2276234583,447007.74784182897,65,0.2955665024630542,0.30691219642380574
294700.0,3.0,2.0,1970,9600,1.0,0,0,4,1300,670,1967,2014,6,0,295885.3806239655,299425.625,58,0.33992897006595635,0.20518695969169878
744000.0,3.0,2.5,2670,12187,2.0,0,0,3,2670,0,1986,2014,6,0,657582.2180638936,632879.4759810333,39,0.0,0.21906793567443386
715000.0,3.0,2.5,2550,13458,2.0,0,0,3,2550,0,1990,2014,6,1,763990.8555752678,765229.862712922,35,0.0,0.18946429898209377
500000.0,4.0,1.0,1720,4011,1.5,0,0,4,1720,0,1904,2014,6,0,550670.5999431518,549917.4753694526,121,0.0,0.4287138584247258
1154353.57142825,4.0,3.625,4270,6002,2.0,0,3,3,3180,1090,2004,2014,6,1,587133.2983444234,604473.7604617557,21,0.2552095527979396,0.7113110111610861
1150000.0,3.0,1.5,2170,16600,1.0,1,2,3,1130,1040,1979,2014,6,1,657582.2180638936,632879.4759810333,46,0.47904191616766467,0.1307150171676405
650000.0,4.0,2.5,2840,9354,2.0,0,0,3,2840,0,1990,2014,6,1,688928.9179842412,637895.2114325266,35,0.0,0.30358097274184925
435000.0,4.0,2.75,3270,19945,2.0,0,0,4,2720,550,1983,2014,6,0,303643.78169211006,316110.7186588903,42,0.1681442983797004,0.1639426451418831
510000.0,3.0,1.75,1480,7040,1.0,0,0,3,1480,0,1974,2014,6,0,618708.9356819505,768072.3507222752,51,0.0,0.2101974151398949
525000.0,5.0,2.75,2440,8000,1.0,0,0,4,1240,1200,1972,2014,6,0,618708.9356819505,482476.0783660833,53,0.4916018025399426,0.30496187976502936
920000.0,4.0,2.75,2880,5750,1.5,0,0,5,1710,1170,1928,2014,6,1,550670.5999431518,626077.6164434375,97,0.4061089899340507,0.5007824726134585
200000.0,2.0,1.0,1730,9610,1.0,0,0,3,1380,350,1962,2014,6,1,301050.9595813714,261639.87445887877,63,0.2021952628538417,0.1800020809489127
435000.0,2.0,1.0,1260,4080,1.5,0,0,5,1260,0,1926,2014,6,0,550670.5999431518,594328.8892580175,99,0.0,0.30874785591766724
809950.0,4.0,2.0,2230,9900,1.5,0,0,5,2230,0,1959,2014,6,0,763990.8555752678,752010.4646961897,66,0.0,0.22522977477022524
1154353.57142825,2.0,2.25,2460,16940,1.5,0,4,4,1930,530,1936,2014,6,0,550670.5999431518,560064.3105027633,89,0.21535960991466882,0.14520984593589517
455000.0,4.0,1.75,2050,19945,1.0,0,0,4,1250,800,1959,2014,6,0,379632.31317664264,347928.7958479579,66,0.3900536323744515,0.10277749924796951
471000.0,3.0,2.5,2030,2805,2.0,0,0,3,1720,310,2001,2014,6,0,587133.2983444234,570743.1849624026,24,0.15263417035942886,0.7234497505345688
253500.0,2.0,1.0,810,4800,1.0,0,0,3,810,0,1948,2014,6,1,550670.5999431518,423193.6726920641,77,0.0,0.16871485107269318
185000.0,3.0,1.0,1840,8100,1.0,0,0,4,920,920,1953,2014,6,1,358640.2276234583,447007.74784182897,72,0.4997284084736556,0.22713245278360697
535500.0,3.0,1.5,1730,19945,2.0,0,0,4,1730,0,1983,2014,6,0,608516.1246867083,577522.1768707382,42,0.0,0.0867341822921889
835000.0,2.0,2.0,2280,6815,1.0,0,0,3,2280,0,2002,2014,6,0,657582.2180638936,690480.5304854643,23,0.0,0.3345070422535211
589500.0,4.0,2.5,2630,6326,2.0,0,0,3,2630,0,2008,2014,6,0,551850.3768115942,551850.3768115942,17,0.0,0.4156788367314683
680000.0,3.0,2.25,2270,19945,1.0,0,0,3,1820,450,1975,2014,6,0,408755.836753126,635529.311355274,50,0.19815059445178335,0.11380727965506869
360000.0,3.0,1.75,1020,7020,1.5,0,0,4,1020,0,1953,2014,6,1,408755.836753126,388005.31136951165,72,0.0,0.14527845036319612
595000.0,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,2005,2014,6,0,550670.5999431518,549917.4753694526,20,0.155700652938222,0.9145220588235294
300000.0,4.0,2.5,2680,15508,2.0,0,0,3,2680,0,1999,2014,6,0,295885.3806239655,293485.0450588709,26,0.0,0.17280288864530272
660000.0,3.0,1.75,1980,3300,1.5,0,0,4,1140,840,1926,2014,6,1,550670.5999431518,594328.8892580175,99,0.42402826855123676,0.5998182368979097
570000.0,3.0,2.5,2400,6975,2.0,0,0,3,2400,0,1993,2014,6,0,663280.2467532273,411971.3608736914,32,0.0,0.3440366972477064
285000.0,2.0,1.0,780,5000,1.0,0,0,4,780,0,1943,2014,6,0,550670.5999431518,367337.59748428303,82,0.0,0.15596880623875226
435000.0,3.0,2.0,980,5000,1.0,0,0,3,980,0,1940,2014,6,1,550670.5999431518,569973.5374999719,85,0.0,0.1959608078384323
160000.0,3.0,1.0,1210,19945,1.0,0,0,2,1210,0,1918,2014,6,1,472556.8965517241,472556.8965517241,107,0.0,0.06066379223904542
805000.0,5.0,2.5,4335,19831,1.0,0,3,3,2300,1500,1956,2014,6,1,408755.836753126,635529.311355274,69,0.3459409594095941,0.2185861234368697
450000.0,3.0,2.5,1480,1961,2.0,0,0,3,1480,0,2005,2014,6,0,587133.2983444234,604473.7604617557,20,0.0,0.7543323139653415
510000.0,4.0,1.5,1320,14250,1.0,0,0,4,1320,0,1954,2014,6,1,618708.9356819505,768072.3507222752,71,0.0,0.09262507894182864
1120000.0,5.0,2.75,4335,18500,1.0,0,3,5,2250,1500,1963,2014,6,0,454378.5641025539,453781.9191919091,62,0.3459409594095941,0.23431165882925248
1154353.57142825,4.0,3.5,3010,3600,2.0,0,0,3,2370,640,1999,2014,6,0,550670.5999431518,854000.4658384022,26,0.21255396878113583,0.8358789225215218
539000.0,3.0,2.0,2260,9568,1.0,0,0,3,1780,480,1985,2014,6,0,688928.9179842412,637895.2114325266,40,0.21229544449358692,0.23617932908349878
407193.0,4.0,2.0,1880,14653,2.0,0,0,3,1880,0,1978,2014,6,0,484858.93506492046,484858.93506492046,47,0.0,0.1282926163504845
320000.0,3.0,1.75,1370,9900,1.0,0,0,4,1370,0,1983,2014,6,0,285000.0,285000.0,42,0.0,0.13836986163013837
739000.0,4.0,3.0,2720,3800,2.0,0,0,5,1800,920,1919,2014,6,1,550670.5999431518,594328.8892580175,106,0.33811098860712974,0.7156011575901079
452000.0,2.0,1.75,1740,5400,1.0,0,0,4,990,750,1946,2014,6,1,550670.5999431518,594328.8892580175,79,0.43078690407811604,0.32216256248842806
600000.0,4.0,2.5,2560,5593,2.0,0,0,3,2560,0,2001,2014,6,0,657582.2180638936,690480.5304854643,24,0.0,0.4576331784054344
279000.0,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,2012,2014,6,1,550670.5999431518,275142.77482268086,13,0.0,0.48398704569989204
895000.0,4.0,3.0,3240,5562,2.0,0,0,3,3240,0,2013,2014,6,1,688928.9179842412,744673.1109835091,12,0.0,0.5824195577925579
585000.0,4.0,2.5,2430,4747,2.0,0,0,3,2430,0,2008,2014,6,0,587133.2983444234,570743.1849624026,17,0.0,0.5117944397641112
405000.0,2.0,2.0,1405,1073,2.0,0,0,3,1140,265,2007,2014,6,0,550670.5999431518,576268.7308802311,18,0.18847795163584638,1.308193668528864
837219.0,5.0,2.75,3030,7679,2.0,0,0,3,3030,0,2014,2014,6,0,688928.9179842412,744673.1109835091,11,0.0,0.39453125
969990.0,4.0,2.5,4150,8436,2.0,0,0,3,3965,0,2014,2014,6,0,688928.9179842412,744673.1109835091,11,0.0,0.49188100035557664
490000.0,3.0,3.0,1730,2940,3.0,0,0,3,1730,0,1985,2014,6,0,550670.5999431518,560064.3105027633,40,0.0,0.5882352941176471
611000.0,5.5,2.5,3820,19945,1.0,0,0,4,2040,1500,1974,2014,6,0,587133.2983444234,570743.1849624026,51,0.3925673907354096,0.191517096159631
462000.0,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,2006,2014,6,0,379632.31317664264,327850.0,19,0.0,0.47722679931602674
540000.0,4.0,2.5,1780,4169,2.0,0,0,3,1780,0,1994,2014,6,0,587133.2983444234,604473.7604617557,31,0.0,0.42685851318944845
260000.0,4.0,2.5,1811,4381,2.0,0,0,3,1811,0,2007,2014,6,0,379632.31317664264,327850.0,18,0.0,0.4132816065723414
510000.0,4.0,2.25,2450,19945,2.0,0,0,3,2450,0,1976,2014,6,0,608516.1246867083,646802.7661064363,49,0.0,0.12283164544269527
567500.0,3.0,2.5,2300,7398,2.0,0,0,3,2300,0,2001,2014,6,0,551850.3768115942,551850.3768115942,24,0.0,0.3108528179483714
445000.0,2.0,1.0,1440,3225,1.0,0,0,3,960,480,1915,2014,6,0,550670.5999431518,573906.7152509578,110,0.3331020124913255,0.4463732176069436
684680.0,4.0,2.25,2370,9360,2.0,0,0,4,2370,0,1979,2014,6,0,657582.2180638936,632879.4759810333,46,0.0,0.25317807926503577
1154353.57142825,4.0,3.25,4335,7850,2.0,1,4,3,3150,1270,2001,2014,6,0,763990.8555752678,584191.994047599,24,0.29289667896678967,0.5521589606419565
455000.0,3.0,1.0,1300,3550,1.5,0,0,3,1300,0,1927,2014,6,1,550670.5999431518,815784.0486110104,98,0.0,0.36609405801182765
540000.0,5.0,3.0,2870,4369,2.0,0,0,3,2090,780,2007,2014,6,0,481441.8939393939,483518.203125,18,0.2716823406478579,0.6567505720823799
530000.0,3.0,2.75,3400,7200,2.0,0,2,3,2470,930,2009,2014,6,0,379632.31317664264,411971.3608736914,16,0.2734489855924728,0.4721566449104291
410000.0,3.0,1.0,1410,5060,1.0,0,0,4,910,500,1956,2014,6,0,550670.5999431518,374433.23297491396,69,0.3543586109142452,0.27860106698280973
450000.0,3.0,1.75,1640,13500,1.0,0,0,3,1110,530,1940,2014,6,1,550670.5999431518,441490.3814935028,85,0.3229737964655698,0.12147248351973929
609900.0,4.0,2.5,3190,7399,2.0,0,0,3,3190,0,2006,2014,6,0,340016.7529824526,340016.7529824526,19,0.0,0.43108108108108106
648000.0,4.0,2.5,2380,13435,2.0,0,0,3,2380,0,1992,2014,6,0,587133.2983444234,744673.1109835091,33,0.0,0.1771360523965466
550000.0,3.0,2.5,2260,4165,2.0,0,0,3,2260,0,2005,2014,6,0,688928.9179842412,744673.1109835091,20,0.0,0.5424867978876621
347000.0,3.0,1.75,1240,8050,1.0,0,0,4,1240,0,1978,2014,6,1,688928.9179842412,637895.2114325266,47,0.0,0.15401813439324308
