Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,WeekOfYear,Fuel_CPI_Ratio,Unemp_Temp_Interaction,Holiday_Week_Interaction
22,2011-08-04,969046.69,0,44.42,3.72,138.0638929,8.252,2011.0,8.0,31,0.02694404666504919,366.55384000000004,0
22,,1008557.04,0,48.88,3.823,138.1646952,8.252,,,,0.027669875917260545,403.35776000000004,0
22,,1152781.9,0,47.76,3.919,138.2475036,8.252,,,,0.02834770878027118,394.11552,0
22,,926133.8,0,57.2,3.988,138.3303119,8.252,,,,0.02882954514013826,472.0144000000001,0
22,2011-06-05,1032076.06,0,53.63,4.078,138.4131202,8.252,2011.0,6.0,22,0.02946252468440109,442.55476000000004,0
22,,1001558.74,0,57.71,4.095,138.4959286,8.252,,,,0.029567655972468375,476.22292000000004,0
22,,970307.83,0,58.56,4.101,138.587106,8.252,,,,0.02959149728120091,483.23712000000006,0
22,,1021568.34,0,62.59,4.034,138.6782834,8.252,,,,0.029088909034701037,516.4926800000001,0
22,2011-03-06,1125169.92,0,70.09,3.973,138.7694608,8.252,2011.0,3.0,9,0.02863021841020068,578.38268,0
22,2011-10-06,1060868.49,0,69.53,3.924,138.8606382,8.252,2011.0,10.0,40,0.02825854772530818,573.76156,0
22,,1042454.61,0,63.97,3.873,139.0028333,8.252,,,,0.02786274121318403,527.88044,0
22,,1012584.2,0,68.53,3.851,139.1832917,8.252,,,,0.02766855076708499,565.5095600000001,0
22,2011-01-07,1077491.68,0,70.8,3.815,139.36375,8.023,2011.0,1.0,1,0.027374406706375174,568.0283999999999,0
22,2011-08-07,1017050.65,0,74.22,3.784,139.5442083,8.023,2011.0,8.0,31,0.027116854357352397,595.46706,0
22,,961953.57,0,75.2,3.827,139.7006325,8.023,,,,0.027394292381644782,603.3296,0
22,,964683.8,0,77.79,3.882,139.7969712,8.023,,,,0.027768841763226686,624.1091700000001,0
22,,944958.69,0,75.32,3.898,139.8933099,8.023,,,,0.027864091391663535,604.2923599999999,0
22,2011-05-08,983232.96,0,75.33,3.903,139.9896486,8.023,2011.0,5.0,18,0.0278806326835752,604.37259,0
22,2011-12-08,991779.2,0,74.69,3.88,140.0859873,8.023,2011.0,12.0,49,0.027697273989250214,599.2378699999999,0
22,,973004.91,0,71.3,3.82,140.1289205,8.023,,,,0.027260610865402258,572.0399,0
22,,1181815.31,0,72.22,3.796,140.1629528,8.023,,,,0.027082762578024378,579.42106,0
22,2011-02-09,912762.76,0,69.16,3.784,140.196985,8.023,2011.0,2.0,6,0.026990594505362616,554.87068,0
22,2011-09-09,1004434.54,0,69.14,3.809,140.2310173,8.023,2011.0,9.0,36,0.027162321476203673,554.7102199999999,0
22,,937420.65,0,68.08,3.809,140.2735,8.023,,,,0.02715409519863627,546.20584,0
22,,899834.75,0,62.36,3.758,140.32725,8.023,,,,0.026780258098264894,500.31428,0
22,,953314.16,0,69.78,3.684,140.381,8.023,,,,0.02624286743759578,559.84494,0
22,2011-07-10,993436.67,0,56.44,3.633,140.43475,7.706,2011.0,7.0,27,0.025869665265401437,434.92664,0
22,,944337.32,0,62.63,3.583,140.4784194,7.706,,,,0.025505696816619388,482.62678000000005,0
22,,981567.22,0,59.3,3.618,140.4616048,7.706,,,,0.025757928505755413,456.9658,0
22,,1099351.68,0,49.31,3.604,140.4447903,7.706,,,,0.02566132902929523,379.98286,0
22,2011-04-11,1106575.59,0,42.81,3.586,140.4279758,7.706,2011.0,4.0,15,0.025536222067111626,329.89386,0
22,2011-11-11,1051740.29,0,47.8,3.57,140.4111613,7.706,2011.0,11.0,45,0.025425329023147043,368.3468,0
22,,1007579.44,0,50.62,3.571,140.4127857,7.706,,,,0.025432156742459983,390.07772,0
22,,1535857.49,0,46.28,3.536,140.4217857,7.706,,,,0.025181277657108748,356.63368,0
22,2011-02-12,1167621.14,0,49.11,3.501,140.4307857,7.706,2011.0,2.0,6,0.02493043072869149,378.44166,0
22,2011-09-12,1308967.44,0,45.35,3.47,140.4397857,7.706,2011.0,9.0,37,0.0247080979082689,349.4671,0
22,,1453153.33,0,39.11,3.445,140.4700795,7.706,,,,0.024524795513305057,301.38166,0
22,,1863195.68,0,39.83,3.413,140.528765,7.706,,,,0.024286842453309525,306.92998,0
22,,982661.14,0,36.28,3.402,140.5874505,7.706,,,,0.024198461268785432,279.57368,0
22,2012-06-01,895358.2,0,34.61,3.439,140.6461359,7.503,2012.0,6.0,22,0.02445143589293991,259.67883,0
22,,855437.57,0,39.0,3.523,140.7048214,7.503,,,,0.025038232094026655,292.617,0
22,,897027.44,0,29.16,3.542,140.8086118,7.503,,,,0.025154711274877357,218.78748000000002,0
22,,786459.23,0,35.68,3.568,140.9124021,7.503,,,,0.025320695137587928,267.70704,0
22,2012-03-02,958487.75,0,40.58,3.633,141.0161924,7.503,2012.0,3.0,9,0.025762998648636053,304.47174,0
22,2012-10-02,1034448.07,0,35.68,3.655,141.1199827,7.503,2012.0,10.0,40,0.02589994630221885,267.70704,0
22,,1004749.41,0,36.25,3.703,141.2140357,7.503,,,,0.02622260567387349,271.98375,0
22,,912958.95,0,39.0,3.751,141.3007857,7.503,,,,0.026546207474158385,292.617,0
22,2012-02-03,974866.65,0,37.47,3.827,141.3875357,7.503,2012.0,2.0,5,0.02706744943240814,281.13741,0
22,2012-09-03,991127.01,0,41.72,3.876,141.4742857,7.503,2012.0,9.0,36,0.02739720475296802,313.02515999999997,0
22,,966780.01,0,46.06,3.867,141.55478,7.503,,,,0.02731804586663873,345.58818,0
22,,992774.4,0,54.68,3.889,141.6269332,7.503,,,,0.02745946611050767,410.26404,0
22,,965769.93,0,46.4,3.921,141.6990864,7.503,,,,0.02767131441666575,348.1392,0
22,2012-06-04,1197489.66,0,46.38,3.957,141.7712396,7.671,2012.0,6.0,23,0.02791116155331154,355.78098000000006,0
22,,939118.24,0,49.89,4.025,141.8433929,7.671,,,,0.028376365577078882,382.70619,0
22,,1000342.87,0,58.81,4.046,141.9015262,7.671,,,,0.028512730481733674,451.13151000000005,0
22,,922539.94,0,51.42,4.023,141.9596595,7.671,,,,0.0283390364969209,394.44282000000004,0
22,2012-04-05,1005083.31,0,50.75,3.991,142.0177929,7.671,2012.0,4.0,14,0.02810211235086648,389.30325,0
22,2012-11-05,997868.63,0,56.72,3.947,142.0759262,7.671,2012.0,11.0,45,0.027780920228968952,435.09912,0
22,,986612.02,0,61.9,3.899,142.0970115,7.671,,,,0.027439000520858944,474.8349,0
22,,1047297.38,0,62.39,3.85,142.1032776,7.671,,,,0.027092970956969883,478.59369000000004,0
22,2012-01-06,1102857.37,0,70.01,3.798,142.1095438,7.671,2012.0,1.0,1,0.026725861414482553,537.0467100000001,0
22,2012-08-06,1061134.37,0,61.71,3.746,142.1158099,7.671,2012.0,8.0,32,0.026358784263883762,473.37741,0
22,,1061219.19,0,66.56,3.683,142.1292548,7.671,,,,0.025913032325889374,510.58176000000003,0
22,,1112449.3,0,70.61,3.629,142.1606464,7.671,,,,0.025527458311223196,541.64931,0
22,,1053881.78,0,70.99,3.577,142.1920381,7.671,,,,0.025156120009534346,544.56429,0
22,2012-06-07,1097786.14,0,77.41,3.538,142.2234298,7.753,2012.0,6.0,23,0.024876351105432622,600.15973,0
22,,971361.38,0,75.81,3.561,142.2548214,7.753,,,,0.025032543290426968,587.7549300000001,0
22,,991969.37,0,76.57,3.61,142.2337569,7.753,,,,0.02538075386110571,593.64721,0
22,,925731.21,0,73.52,3.701,142.2126924,7.753,,,,0.026024399872592526,570.00056,0
22,2012-03-08,1007257.83,0,72.99,3.698,142.1916279,7.753,2012.0,3.0,10,0.026007156881230443,565.8914699999999,0
22,2012-10-08,973812.79,0,76.74,3.772,142.1705634,7.753,2012.0,10.0,41,0.026531511750824844,594.9652199999999,0
22,,981273.26,0,74.92,3.84,142.2157385,7.753,,,,0.027001230760396955,580.85476,0
22,,1060906.75,0,70.42,3.874,142.3105933,7.753,,,,0.027222147578369014,545.96626,0
22,,1022270.86,0,71.93,3.884,142.4054482,7.753,,,,0.027274237199625365,557.6732900000001,0
22,2012-07-09,996628.8,0,73.3,3.921,142.500303,7.753,2012.0,7.0,28,0.02751573077345856,568.2949,0
22,,918049.28,0,66.42,3.988,142.5938833,7.753,,,,0.02796753885748521,514.95426,0
22,,921612.53,0,63.38,4.056,142.6798167,7.753,,,,0.028427286110837245,491.38514000000004,0
22,,976479.51,0,62.17,4.018,142.76575,7.753,,,,0.028144004930146026,482.00401,0
22,2012-05-10,1009887.36,0,62.09,4.027,142.8516833,7.543,2012.0,5.0,19,0.028190077140028517,468.34487,0
22,2012-12-10,1004039.84,0,54.18,4.029,142.9376167,7.543,2012.0,12.0,50,0.02818712152077514,408.67974,0
22,,978027.95,0,55.28,4.0,142.8633629,7.543,,,,0.027998780728695973,416.97704000000004,0
22,,1094422.69,0,57.58,3.917,142.7624113,7.543,,,,0.027437193984708258,434.32594,0
23,2010-05-02,1364721.58,0,15.25,2.788,131.5279032,5.892,2010.0,5.0,17,0.02119702292040323,89.85300000000001,0
23,2010-12-02,1380892.08,0,18.75,2.771,131.5866129,5.892,2010.0,12.0,48,0.021058373020418606,110.47500000000001,0
23,,1319588.04,0,26.7,2.747,131.637,5.892,,,,0.0208679928829433,157.31640000000002,0
23,,1198709.65,0,32.68,2.753,131.686,5.892,,,,0.02090579088964817,192.55056000000002,0
23,2010-05-03,1311175.93,0,33.15,2.766,131.735,5.892,2010.0,5.0,18,0.02099669775688543,195.31980000000001,0
23,2010-12-03,1408082.96,0,36.07,2.805,131.784,5.892,2010.0,12.0,48,0.021284829559849228,212.52444000000003,0
23,,1229008.32,0,43.01,2.834,131.8242903,5.892,,,,0.02149831394542077,253.41492,0
23,,1310701.8,0,38.59,2.831,131.863129,5.892,,,,0.021469231012489997,227.37228000000005,0
23,2010-02-04,1556627.62,0,40.5,2.826,131.9019677,5.435,2010.0,2.0,5,0.02142500243061194,220.11749999999998,0
23,2010-09-04,1264434.7,0,56.82,2.849,131.9408065,5.435,2010.0,9.0,35,0.021593016247077313,308.81669999999997,0
23,,1288823.72,0,44.25,2.885,131.9809,5.435,,,,0.021859223403846894,240.49874999999997,0
23,,1315023.08,0,46.4,2.895,132.0226667,5.435,,,,0.02192805258698768,252.18399999999997,0
23,,1259414.52,0,45.47,2.935,132.0644333,5.435,,,,0.022224000091749154,247.12944999999996,0
23,2010-07-05,1365552.28,0,61.04,2.981,132.1062,5.435,2010.0,7.0,27,0.022565178450631548,331.75239999999997,0
23,,1303055.09,0,45.33,2.983,132.152129,5.435,,,,0.02257247007672143,246.36854999999997,0
23,,1327424.28,0,57.94,2.961,132.2230323,5.435,,,,0.022393980277867365,314.90389999999996,0
23,,1571158.56,0,69.26,2.906,132.2939355,5.435,,,,0.021966237281026105,376.42810000000003,0
23,2010-04-06,1514435.51,0,64.94,2.857,132.3648387,5.435,2010.0,4.0,14,0.02158428179624804,352.9489,0
23,2010-11-06,1439432.06,0,58.35,2.83,132.4357419,5.435,2010.0,11.0,44,0.02136885358914689,317.13225,0
23,,1507708.93,0,60.29,2.805,132.4733333,5.435,,,,0.02117407261485378,327.67614999999995,0
23,,1415204.88,0,69.83,2.81,132.4976,5.435,,,,0.02120793115341009,379.52604999999994,0
23,2010-02-07,1549113.18,0,64.76,2.815,132.5218667,5.326,2010.0,2.0,5,0.021241777291975187,344.91176,0
23,2010-09-07,1417535.78,0,77.16,2.806,132.5461333,5.326,2010.0,9.0,36,0.021169987452436777,410.95415999999994,0
23,,1413124.11,0,73.94,2.796,132.5667742,5.326,,,,0.02109125756270188,393.80443999999994,0
23,,1333634.45,0,70.2,2.784,132.5825806,5.326,,,,0.020998233451203215,373.8852,0
23,,1319773.55,0,69.71,2.792,132.5983871,5.326,,,,0.0210560628979471,371.27545999999995,0
23,2010-06-08,1417013.07,0,70.03,2.792,132.6141935,5.326,2010.0,6.0,23,0.021053553207684716,372.97978,0
23,,1346345.97,0,67.43,2.81,132.63,5.326,,,,0.02118676000009983,359.13218,0
23,,1439901.05,0,68.65,2.796,132.6616129,5.326,,,,0.021076179595610964,365.6299,0
23,,1584623.36,0,63.25,2.77,132.6932258,5.326,,,,0.020875217724375967,336.86949999999996,0
23,2010-03-09,1405119.23,0,72.91,2.735,132.7248387,5.326,2010.0,3.0,10,0.020606542122649858,388.31865999999997,0
23,2010-10-09,1272842.85,0,63.21,2.717,132.7564516,5.326,2010.0,10.0,40,0.020466048518081602,336.65646,0
23,,1159132.58,0,55.3,2.716,132.7670667,5.326,,,,0.02045688021171835,294.52779999999996,0
23,,1099055.65,0,57.75,2.718,132.7619333,5.326,,,,0.020472735760675036,307.57649999999995,0
23,2010-01-10,1129909.44,0,62.07,2.717,132.7568,5.287,2010.0,1.0,1,0.020465994808055072,328.16409,0
23,2010-08-10,1179851.68,0,50.75,2.776,132.7516667,5.287,2010.0,8.0,32,0.020911225057250262,268.31525,0
23,,1119809.71,0,45.55,2.878,132.7633548,5.287,,,,0.021677668379635823,240.82285,0
23,,1147503.92,0,43.19,2.919,132.8170968,5.287,,,,0.021977592104862272,228.34553,0
23,,1112871.23,0,48.68,2.938,132.8708387,5.287,,,,0.022111698899724797,257.37116,0
23,2010-05-11,1203119.96,0,36.6,2.938,132.9245806,5.287,2010.0,5.0,19,0.02210275905807327,193.5042,0
23,2010-12-11,1387953.75,0,35.59,2.961,132.9783226,5.287,2010.0,12.0,49,0.02226678694571842,188.16433,0
23,,1314994.32,0,41.66,3.03,132.9172,5.287,,,,0.022796146602575538,220.25642,0
23,,2072685.05,0,34.95,3.07,132.8369333,5.287,,,,0.02311104224271457,184.78065,0
23,2010-03-12,1617025.41,0,34.3,3.065,132.7566667,5.287,2010.0,3.0,10,0.023087352621159532,181.34409999999997,0
23,2010-10-12,1872365.99,0,20.12,3.132,132.6764,5.287,2010.0,10.0,41,0.023606308102976054,106.37444,0
23,,2238573.48,0,23.05,3.139,132.6804516,5.287,,,,0.023658345585112966,121.86535,0
23,,2720371.4924999997,0,22.96,3.15,132.7477419,5.287,,,,0.023729217018574257,121.38952,0
23,,1169773.85,0,19.05,3.177,132.8150323,5.287,,,,0.02392048491095021,100.71735,0
23,2011-07-01,1122034.48,0,27.81,3.193,132.8823226,5.114,2011.0,7.0,26,0.02402877909940461,142.22034,0
23,,1016756.1,0,18.2,3.215,132.9510645,5.114,,,,0.024181829516815717,93.0748,0
23,,1110706.06,0,15.58,3.232,133.0285161,5.114,,,,0.02429554256829343,79.67612,0
23,,1083657.61,0,10.91,3.243,133.1059677,5.114,,,,0.024364046418603614,55.79374,0
23,2011-04-02,1159438.53,0,14.5,3.24,133.1834194,5.114,2011.0,4.0,13,0.02432735238567278,74.15299999999999,0
23,2011-11-02,1249786.4,0,21.52,3.255,133.260871,5.114,2011.0,11.0,44,0.024425774431372473,110.05328,0
23,,1369971.57,0,26.6,3.263,133.3701429,5.114,,,,0.024465745515327438,136.0324,0
23,,1206917.2,0,17.0,3.281,133.4921429,5.114,,,,0.024578225385741222,86.938,0
23,2011-04-03,1301185.28,0,20.67,3.437,133.6141429,5.114,2011.0,4.0,13,0.02572332463973524,105.70638000000001,0
23,2011-11-03,1042043.55,0,29.36,3.6,133.7361429,5.114,2011.0,11.0,44,0.026918676544852884,150.14704,0
23,,1203682.62,0,37.28,3.634,133.8492258,5.114,,,,0.027149951380966812,190.64992,0
23,,1148624.83,0,29.11,3.624,133.9587419,5.114,,,,0.027053105467743234,148.86854,0
23,2011-01-04,1182694.95,0,29.44,3.638,134.0682581,4.781,2011.0,1.0,1,0.027135431044021066,140.75263999999999,0
23,2011-08-04,1248901.98,0,36.74,3.72,134.1777742,4.781,2011.0,8.0,31,0.027724412589604487,175.65394,0
23,,1263680.51,0,45.51,3.823,134.2784667,4.781,,,,0.02847068532641589,217.58330999999998,0
23,,1447301.24,0,39.62,3.919,134.3571,4.781,,,,0.02916853646611503,189.42322,0
23,,1173307.4,0,54.2,3.988,134.4357333,4.781,,,,0.029664731782552547,259.1302,0
23,2011-06-05,1359921.13,0,50.07,4.078,134.5143667,4.781,2011.0,6.0,22,0.030316464105120275,239.38467,0
23,,1254914.87,0,55.12,4.095,134.593,4.781,,,,0.030425059026657708,263.52871999999996,0
23,,1337617.55,0,56.67,4.101,134.6803871,4.781,,,,0.03044986770423481,270.93926999999996,0
23,,1361945.18,0,63.27,4.034,134.7677742,4.781,,,,0.02993297169158878,302.49387,0
23,2011-03-06,1562161.97,0,67.21,3.973,134.8551613,4.781,2011.0,3.0,9,0.029461237762345566,321.33100999999994,0
23,2011-10-06,1447028.06,0,65.23,3.924,134.9425484,4.781,2011.0,10.0,40,0.029079041543585957,311.86463,0
23,,1470520.83,0,61.06,3.873,135.0837333,4.781,,,,0.028671105518882595,291.92786,0
23,,1434036.18,0,63.8,3.851,135.2652667,4.781,,,,0.028469983946958172,305.02779999999996,0
23,2011-01-07,1492507.44,0,65.65,3.815,135.4468,4.584,2011.0,1.0,1,0.02816603989045116,300.9396,0
23,2011-08-07,1379488.05,0,69.92,3.784,135.6283333,4.584,2011.0,8.0,31,0.027899774921883707,320.51328,0
23,,1360520.56,0,69.8,3.827,135.7837419,4.584,,,,0.028184522817421908,319.9632,0
23,,1362144.0,0,76.74,3.882,135.8738387,4.584,,,,0.028570621162772664,351.77615999999995,0
23,,1319767.55,0,69.55,3.898,135.9639355,4.584,,,,0.02866936704204648,318.81719999999996,0
23,2011-05-08,1416344.68,0,69.53,3.903,136.0540323,4.584,2011.0,5.0,18,0.02868713190878995,318.72551999999996,0
23,2011-12-08,1380952.05,0,69.86,3.88,136.144129,4.584,2011.0,12.0,49,0.028499208889872816,320.23823999999996,0
23,,1453416.53,0,67.09,3.82,136.183129,4.584,,,,0.02805046410667753,307.54055999999997,0
23,,1637266.29,0,67.04,3.796,136.2136129,4.584,,,,0.02786799271610839,307.31136,0
23,2011-02-09,1464295.69,0,65.33,3.784,136.2440968,4.584,2011.0,2.0,6,0.027773680189469463,299.47272,0
23,2011-09-09,1423289.9,0,66.04,3.809,136.2745806,4.584,2011.0,9.0,36,0.027950920525886245,302.72736,0
23,,1253329.17,0,60.52,3.809,136.3145,4.584,,,,0.027942735160656165,277.42368,0
23,,1289082.81,0,57.14,3.758,136.367,4.584,,,,0.02755798670090281,261.92976,0
23,,1275597.85,0,64.76,3.684,136.4195,4.584,,,,0.027004936779529785,296.85984,0
23,2011-07-10,1463501.99,0,49.0,3.633,136.472,4.42,2011.0,7.0,27,0.02662084510653581,216.57999999999998,0
23,,1257778.34,0,56.79,3.583,136.5150968,4.42,,,,0.026246181248386433,251.0118,0
23,,1441032.59,0,52.12,3.618,136.5017742,4.42,,,,0.026505149802623227,230.3704,0
23,,1407191.96,0,42.57,3.604,136.4884516,4.42,,,,0.026405164183098084,188.1594,0
23,2011-04-11,1428436.33,0,39.18,3.586,136.475129,4.42,2011.0,4.0,15,0.026275849673123592,173.1756,0
23,2011-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,2011.0,11.0,45,0.026161166009764307,194.6568,0
23,,1345631.96,0,45.48,3.571,136.4666667,4.42,,,,0.026167562088130335,201.02159999999998,0
23,,2057059.53,0,35.23,3.536,136.4788,4.42,,,,0.025908785643566724,155.71659999999997,0
23,2011-02-12,1552886.59,0,43.6,3.501,136.4909333,4.42,2011.0,2.0,6,0.025650055206633604,192.712,0
23,2011-09-12,1841173.6,0,36.4,3.47,136.5030667,4.42,2011.0,9.0,37,0.025420674117201544,160.888,0
23,,2173621.2,0,32.99,3.445,136.5335161,4.42,,,,0.02523189963294368,145.8158,0
23,,2587953.32,0,27.8,3.413,136.5883871,4.42,,,,0.02498748281223768,122.876,0
23,,1213486.95,0,22.3,3.402,136.6432581,4.42,,,,0.024896947148415904,98.566,0
23,2012-06-01,1150662.55,0,24.29,3.439,136.698129,4.2945,2012.0,6.0,22,0.025157622858483875,104.313405,0
23,,1031451.35,0,28.49,3.523,136.753,4.2945,,,,0.025761774690414293,122.350305,0
23,,1146992.13,0,15.33,3.542,136.8564194,4.2945,,,,0.02588113871199864,65.83468500000001,0
23,,1037476.38,0,25.71,3.568,136.9598387,4.2945,,,,0.02605143236013878,110.411595,0
23,2012-03-02,1261872.67,0,29.71,3.633,137.0632581,4.2945,2012.0,3.0,9,0.026506009151215343,127.589595,0
23,2012-10-02,1358444.07,0,26.6,3.655,137.1666774,4.2945,2012.0,10.0,40,0.026646413273502437,114.23370000000001,0
23,,1365546.69,0,27.01,3.703,137.2583103,4.2945,,,,0.026978329872545937,115.99444500000001,0
23,,1272948.27,0,31.12,3.751,137.3411034,4.2945,,,,0.027311561359484742,133.64484000000002,0
23,2012-02-03,1322852.2,0,25.91,3.827,137.4238966,4.2945,2012.0,2.0,5,0.027848140438712168,111.27049500000001,0
23,2012-09-03,1292724.9,0,33.11,3.876,137.5066897,4.2945,2012.0,9.0,36,0.02818771930491961,142.190895,0
23,,1258364.31,0,41.19,3.867,137.5843871,4.2945,,,,0.02810638658500528,176.890455,0
23,,1288154.1,0,57.82,3.889,137.6552903,4.2945,,,,0.028251729107343075,248.30799000000002,0
23,,1261964.96,0,36.71,3.921,137.7261935,4.2945,,,,0.028469529810467537,157.651095,0
23,2012-06-04,1604605.69,0,37.43,3.957,137.7970968,4.2945,2012.0,6.0,23,0.028716134542566545,160.743135,0
23,,1231752.54,0,41.81,4.025,137.868,4.2945,,,,0.02919459171675377,179.55304500000003,0
23,,1287899.41,0,56.55,4.046,137.9230667,4.2945,,,,0.029335194376625663,242.853975,0
23,,1277758.76,0,44.62,4.023,137.9781333,4.2945,,,,0.02915679372249636,191.62059,0
23,2012-04-05,1317379.68,0,45.88,3.991,138.0332,4.2945,2012.0,4.0,14,0.028913333684118508,197.03166000000002,0
23,2012-11-05,1321914.34,0,52.9,3.947,138.0882667,4.2945,2012.0,11.0,45,0.028583166881164374,227.17905000000002,0
23,,1332952.47,0,58.42,3.899,138.1065806,4.2945,,,,0.028231818895443576,250.88469,0
23,,1552934.64,0,66.43,3.85,138.1101935,4.2945,,,,0.027876291203108833,285.28363500000006,0
23,2012-01-06,1476144.34,0,66.22,3.798,138.1138065,4.2945,2012.0,1.0,1,0.0274990608741273,284.38179,0
23,2012-08-06,1568048.54,0,56.82,3.746,138.1174194,4.2945,2012.0,8.0,32,0.027121850300644627,244.01349000000002,0
23,,1543667.68,0,64.73,3.683,138.1295333,4.2945,,,,0.026663378101318917,277.98298500000004,0
23,,1522042.57,0,71.82,3.629,138.1629,4.2945,,,,0.026266095845801616,308.43099,0
23,,1451782.16,0,64.23,3.577,138.1962667,4.2945,,,,0.02588347760422187,275.83573500000006,0
23,2012-06-07,1545370.16,0,70.86,3.538,138.2296333,4.2945,2012.0,6.0,23,0.025595090502239723,304.30827,0
23,,1384921.63,0,69.19,3.561,138.263,4.2945,,,,0.02575526333324705,297.136455,0
23,,1381339.23,0,71.13,3.61,138.2331935,4.2945,,,,0.026115290274941885,305.467785,0
23,,1322932.36,0,69.31,3.701,138.2033871,4.2945,,,,0.026779372422636002,297.65179500000005,0
23,2012-03-08,1416926.31,0,71.51,3.698,138.1735806,4.2945,2012.0,3.0,10,0.02676343738924981,307.09969500000005,0
23,2012-10-08,1436311.76,0,71.12,3.772,138.1437742,4.2945,2012.0,10.0,41,0.02730488575789262,305.42484,0
23,,1510131.45,0,69.97,3.84,138.1857097,4.2945,,,,0.02778869088958559,300.486165,0
23,,1702220.96,0,64.63,3.874,138.2814516,4.2945,,,,0.02801532618554515,277.553535,0
23,,1577468.78,0,68.34,3.884,138.3771935,4.2945,,,,0.028068208883942937,293.48613,0
23,2012-07-09,1427162.26,0,66.74,3.921,138.4729355,4.2945,2012.0,7.0,28,0.02831600238361378,286.61493,0
23,,1279041.64,0,61.37,3.988,138.5673,4.2945,,,,0.02878023870869795,263.553465,0
23,,1338627.55,0,56.8,4.056,138.6534,4.2945,,,,0.02925279849428288,243.9276,0
23,,1319035.06,0,53.71,4.018,138.7395,4.2945,,,,0.028960749974154803,230.65759500000001,0
23,2012-05-10,1464616.59,0,56.65,4.027,138.8256,4.2945,2012.0,5.0,19,0.02900761798250742,243.283425,0
23,2012-12-10,1412925.25,0,48.1,4.029,138.9117,4.2945,2012.0,12.0,50,0.029004036168270665,206.56545000000003,0
23,,1363155.77,0,47.89,4.0,138.8336129,4.2945,,,,0.028811466385087022,205.66360500000002,0
23,,1347454.59,0,50.56,3.917,138.7281613,4.2945,,,,0.028235074515940588,217.12992000000003,0
24,2010-05-02,1388725.63,0,22.43,2.954,131.5279032,8.326,2010.0,5.0,17,0.022459112520398544,186.75218,0
24,2010-12-02,1414107.1,0,25.94,2.94,131.5866129,8.326,2010.0,12.0,48,0.022342698188390724,215.97644000000003,0
24,,1385362.49,0,31.05,2.909,131.637,8.326,,,,0.022098649907710977,258.52230000000003,0
24,,1158722.74,0,33.98,2.91,131.686,8.326,,,,0.02209802088226523,282.91748,0
24,2010-05-03,1412387.37,0,36.73,2.919,131.735,8.326,2010.0,5.0,18,0.022158120300921392,305.81398,0
24,2010-12-03,1309340.16,0,42.31,2.938,131.784,8.326,2010.0,12.0,48,0.02229405677249092,352.27306000000004,0
24,,1222511.29,0,46.09,2.96,131.8242903,8.326,,,,0.02245413171434209,383.74534000000006,0
24,,1258311.56,0,48.87,2.963,131.863129,8.326,,,,0.022470268982694407,406.89162,0
24,2010-02-04,1478321.26,0,45.22,2.957,131.9019677,8.211,2010.0,2.0,5,0.022418164255951698,371.30142,0
24,2010-09-04,1379579.63,0,62.06,2.992,131.9408065,8.211,2010.0,9.0,35,0.022676835595386212,509.57466000000005,0
24,,1268266.72,0,51.08,3.01,131.9809,8.211,,,,0.022806330137115825,419.41788,0
24,,1264117.01,0,51.07,3.021,132.0226667,8.211,,,,0.022882434150359166,419.33577,0
24,,1259877.19,0,51.48,3.042,132.0644333,8.211,,,,0.023034210657274592,422.70228,0
24,2010-07-05,1409705.03,0,66.65,3.095,132.1062,8.211,2010.0,7.0,27,0.023428120531601693,547.2631500000001,0
24,,1346783.35,0,51.31,3.112,132.152129,8.211,,,,0.023548617793750278,421.30641,0
24,,1283482.85,0,60.44,3.096,132.2230323,8.211,,,,0.023414982418195666,496.27284,0
24,,1473868.15,0,69.59,3.046,132.2939355,8.211,,,,0.023024486840332245,571.40349,0
24,2010-04-06,1566668.91,0,71.99,3.006,132.3648387,8.211,2010.0,4.0,14,0.02270995837575135,591.10989,0
24,2010-11-06,1375458.21,0,64.84,2.972,132.4357419,8.211,2010.0,11.0,44,0.022441071684432705,532.40124,0
24,,1354168.18,0,67.17,2.942,132.4733333,8.211,,,,0.022208243006381398,551.53287,0
24,,1399073.75,0,74.9,2.958,132.4976,8.211,,,,0.02232493250953276,615.0039,0
24,2010-02-07,1563387.94,0,71.12,2.958,132.5218667,8.117,2010.0,2.0,5,0.022320844486558654,577.2810400000001,0
24,2010-09-07,1665502.55,0,79.05,2.94,132.5461333,8.117,2010.0,9.0,36,0.022180956204620142,641.64885,0
24,,1418697.05,0,76.56,2.933,132.5667742,8.117,,,,0.022124699009801362,621.4375200000001,0
24,,1333740.35,0,75.27,2.924,132.5825806,8.117,,,,0.022054179098893033,610.96659,0
24,,1387517.63,0,75.91,2.932,132.5983871,8.117,,,,0.022111882670766796,616.16147,0
24,2010-06-08,1442819.28,0,74.54,2.942,132.6141935,8.117,2010.0,6.0,23,0.022184653845633395,605.0411800000002,0
24,,1384243.75,0,74.17,2.923,132.63,8.117,,,,0.022038754263449038,602.0378900000001,0
24,,1375307.54,0,72.17,2.913,132.6616129,8.117,,,,0.021958122733195543,585.80389,0
24,,1350059.35,0,67.0,2.885,132.6932258,8.117,,,,0.021741878388023345,543.839,0
